Time,Week,BE,BG,CZ,DK1,DK2,DELU,EE,SEM,EL,ES,FR,HR,IT,LV,LT,HU,NL,AT,PL,PT,RO,SL,SK,FI,SE1,SE2,SE3,SE4,GB,NO1,NO2,NO3,NO4,NO5,CH,ME,MK,AL,RS,BA,XK
6036,36,1936.833283,2082.217822,3298.396269,1664.117901,647.5181442,62812.84999,65.92207792,215.3662877,5774.164539,26526.1155,21952.58156,319.5652174,15297.42044,123.7405701,261.2590799,4166.698612,19389.49952,6814.859054,4843.732314,3287.056098,1959.215955,854.7768595,759.6453333,89.35384615,9.142359861,150.3479386,2450.585769,467.7742049,8274.088308,68.50343058,365.4108471,38.12512665,1.032801418,23.26264733,5798.540833,7.456507937,139.7250794,193.1495405,68.95629485,101.9230769,46.41269841
6037,36,1950.929595,1666.429043,3096.879081,1604.966791,705.6784566,58810.47985,54.93506494,212.9599605,5202.241135,26658.3108,21637.58497,304.3478261,15054.33815,68.90766342,180.8716707,3835.338535,18143.71619,7000.477783,3800.718929,3320.540541,1729.85781,799.9834711,694.9946667,70.20659341,10.12914284,186.5210211,2719.438457,691.8424458,9396.320976,67.13140193,358.0921749,37.36153327,1.012115839,22.79672878,5651.08653,6.694603175,126.6866667,170.994152,63.79973907,93.54395604,41.58730159
6038,36,1883.267297,1273.557756,2677.630679,1356.532128,787.1028939,51153.85583,43.94805195,187.2924699,4177.948936,26293.96766,19754.30748,266.3043478,13364.49707,34.89366786,120.5811138,3185.996271,16291.01278,6788.342093,2746.783939,3247.990915,1376.148865,684.9173554,600.327619,78.71648352,12.30014123,190.564651,2651.289157,826.1260065,9621.113343,59.87925048,319.4077648,33.32539683,0.902777778,20.33401648,5144.959598,5.617777778,101.9720635,139.1812865,53.18330072,77.60989011,34.0952381
6039,36,1908.640658,838.1254125,1989.692693,1143.588131,616.499311,39838.35745,43.94805195,150.3954523,2733.6,24865.61356,16869.07275,190.2173913,10529.65455,13.48830859,180.8716707,2270.12525,12617.54911,6045.867176,1752.917782,2985.696116,875.9823097,509.5785124,427.1561905,63.82417582,13.57685713,167.248998,2119.887507,750.7056001,8727.131388,47.43299056,253.0169528,26.39851402,0.715130024,16.10746968,4204.44026,4.002539683,65.58126984,96.00668338,37.00587084,56.59340659,23.49206349
6040,36,1770.4968,271.7359736,1086.339782,816.2853213,399.3674782,24556.53947,21.97402597,118.3110891,1088.916312,22627.96628,12569.70439,98.91304348,6378.814771,3.225465096,120.5811138,1101.103363,8209.392714,4799.569995,808.1988528,2561.559846,359.2356475,279.446281,217.0415238,28.72087912,9.796400728,108.2892414,1249.098298,500.8292715,7020.438565,32.53667947,173.5570833,18.1080716,0.490543735,11.04892548,2885.322037,1.90984127,28.99587302,48.85547201,18.09849967,30.76923077,11.3015873
6041,36,1406.811948,16.36963696,289.5361893,354.9066614,162.8488746,9382.438043,10.98701299,79.00774427,116.3234043,18168.7931,6879.659585,22.82608696,1914.482646,0.2932241,60.2905569,189.3486156,3737.34999,3182.035356,125.5984704,1802.579151,44.21361816,76.7107438,39.25219048,5.850549451,4.201045834,56.46364879,441.8571387,231.8389662,4478.555636,14.99431313,79.98263177,8.344984802,0.22606383,5.091824093,1454.616773,0.365714286,3.697460317,7.953216374,2.527723418,7.005494505,1.333333333
6042,36,741.4660165,0,53.27465884,59.15111024,23.26412494,1043.205527,0,38.50123579,0,9372.969219,1987.159344,0,50.29288913,0,0,2.058137126,766.6358955,1537.983755,0,825.9495798,0,0,2.308952381,0,0.903037349,16.99756245,80.17583454,55.54348317,2366.371964,1.666034792,8.886959086,0.927220534,0.025118203,0.565758233,318.8201145,0,0,0,0,0,0
6043,36,177.6135325,0,11.58144757,0,0,0.653891556,0,5.213709013,0,3711.141236,609.8870163,0,0,0,0,0,0,371.2374582,0,89.29184647,0,32.87603306,2.308952381,0,0.025196072,1.680660624,8.846259413,4.618334469,565.8715585,0,0,0,0,0,3.985251432,0,0,0,0,0,0
6044,36,0,0,0,0,0,0,0,0,0,2115.124805,0,0,0,0,0,0,0,13.25848065,0,0,0,0,2.308952381,0,0.007996565,0.197253847,2.798683675,1.942596037,11.39783798,0,0,0,0,0,0,0,0,0,0,0,0
6045,36,0,0,0,0,0,0,0,0,0,1995.826607,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0.005813594,0.16667671,2.323225412,1.540773713,0.456933717,0,0,0,0,0,0,0,0,0,0,0,0
6046,36,0,0,0,0,0,0,0,0,0,1879.752685,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0.006043381,0.172666868,2.128645511,1.447001669,0.585878077,0,0,0,0,0,0,0,0,0,0,0,0
6047,36,0,0,0,0,0,0,0,0,0,1608.913533,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0.003975304,0.161665932,1.928866006,1.055167342,0.087669023,0,0,0,0,0,0,0,0,0,0,0,0
6048,36,0,0,0,0,0,0,0,0,0,1189.757703,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0.004664663,0.158522807,2.234732393,0.811532712,0.165148036,0,0,0,0,0,0,0,0,0,0,0,0
6049,37,0,0,0,0,0,0,0,0,0,1022.095371,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0.005124235,0.170913096,1.594495316,1.13919656,0.007540919,0,0,0,0,0,0,0,0,0,0,0,0
6050,37,0,0,0,0,0,0,0,0,0,648.0793991,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0.004779556,0.163465257,1.626204171,1.127108632,0.008369193,0,0,0,0,0,0,0,0,0,0,0,0
6051,37,0,0,0,0,0,0,0,0,0,290.1848056,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0.005009342,0.142237777,1.577238117,1.117152614,0.034239336,0,0,0,0,0,0,0,0,0,0,0,0
6052,37,0,0,16.2140266,0,0,0,5.493506494,0,0,199.9050883,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0.005239129,0.153671463,1.551327381,1.099638977,0.015332569,0,0,0,0,0,0,0,0,0,0,0,0
6053,37,0,121.1353135,55.59094835,0,3.877354157,143.2022508,32.96103896,0,168.022695,103.1768198,0,7.608695652,13.4114371,12.90186039,40.1937046,76.15107367,0,0,327.6481836,0,69.08377837,5.479338843,11.5447619,17.01978022,0.03499646,0.157725638,1.979864519,1.154962031,0.013691584,0,0,0,0,0,0,0.03047619,1.946031746,1.136173768,0.808871494,0.274725275,0.507936508
6054,37,0,638.4158416,419.2484021,11.83022205,34.89618741,4388.179725,148.3246753,0,1298.944681,96.72826852,596.4829061,45.65217391,1282.468673,58.64481994,100.4842615,772.8304909,830.5222201,26.5169613,1616.397706,0,513.9833111,82.19008264,122.3744762,90.94945055,0.849772874,1.17705462,5.237322836,2.272647623,0.007376648,0.784016373,4.182098393,0.436339075,0.011820331,0.266239168,67.74927434,1.30031746,31.13650794,34.08521303,16.07632094,16.20879121,9.777777778
6055,37,62.02377324,1273.557756,1315.652444,43.37748084,93.05649977,17539.44346,302.1428571,8.021090789,2940.397163,1911.995441,2261.943604,129.3478261,5644.53859,106.7335723,241.1622276,1969.63723,5238.678619,596.6316292,3194.56979,89.29184647,1033.493324,268.4876033,330.1801905,194.1318681,2.630088523,8.710042474,26.11191196,19.0331347,178.3304118,7.840163729,41.82098393,4.363390746,0.11820331,2.662391683,701.404252,3.494603175,71.61396825,88.62155388,37.00587084,44.64285714,23.17460317
6056,37,445.4434624,1820.30363,2184.261012,102.5285911,131.8300413,33895.96995,390.038961,51.33498105,4391.208511,9027.971728,6484.238333,220.6521739,10231.25008,138.401775,301.4527845,2980.182559,10509.3004,1922.479694,4952.948375,837.1110606,1489.446262,487.661157,514.896381,272.3164835,7.808875245,35.68433801,62.26518173,55.79299121,1463.744149,25.97054235,138.5320093,14.45373185,0.391548463,8.819172449,2028.492979,5.333333333,105.6695238,138.8972431,54.59882583,69.91758242,34.47619048
6057,37,1243.294727,2183.709571,2800.394023,181.3967381,209.3771245,48519.90008,401.025974,97.45625309,5344.414184,18571.82756,10508.82243,281.5217391,13386.29066,146.6120498,582.8087167,3679.949182,14821.62731,3553.272814,6542.042065,1785.836929,1829.338451,679.4380165,644.1977143,207.9604396,13.09699431,76.71527905,150.0590594,96.23486881,3446.239916,49.09902535,261.9039119,27.32573455,0.740248227,16.67322791,3471.153997,6.653968254,129.8003175,174.4026734,67.23744292,88.46153846,42.53968254
6058,37,2413.288632,2321.214521,3173.316635,362.7934761,182.2356454,58511.15188,351.5844156,164.4323612,5858.175887,23911.22798,13796.18047,319.5652174,15312.50831,149.2510667,763.6803874,4086.431264,17888.17089,5117.773531,7497.6826,2583.882807,2042.116489,794.5041322,715.7752381,182.9626374,17.04039221,134.2371359,284.3904642,113.3983294,6219.831901,60.7612689,324.1126255,33.81627828,0.91607565,20.63353554,4626.876912,7.497142857,145.1739683,193.7176274,74.71950424,100,47.68253968
6059,37,4065.37641,2285.20132,3342.40577,682.2094714,162.8488746,62495.51837,241.7142857,176.8650519,5980.961702,26535.78833,16017.91175,327.173913,16120.5474,146.3188257,763.6803874,4206.832286,19708.93115,6337.553751,7617.820268,3030.34204,2119.49032,849.2975207,736.5558095,173.389011,20.35951806,150.8495403,385.959165,95.02539385,7924.795552,63.7013303,339.7954945,35.45254981,0.960401891,21.63193242,5280.458147,7.822222222,149.6498413,204.7953216,77.24722766,104.6703297,49.20634921
6060,37,5252.285888,2131.326733,3323.875453,1037.116133,162.8488746,61728.40095,131.8441558,154.0049432,5764.470922,27232.23186,16818.80733,327.173913,16177.546,115.8235194,763.6803874,4113.187047,20092.24909,7080.028667,6995.288719,3225.667954,2014.482977,843.8181818,725.0110476,151.0505495,24.34894216,181.1665147,508.7759285,64.29588884,8524.818257,64.19134053,342.409306,35.72526174,0.967789598,21.7983319,5527.543736,7.68,145.1739683,199.9665831,75.12393999,102.8846154,47.74603175
6061,37,6106.522402,1823.577558,3092.246502,1163.305168,124.075333,56859.77038,82.4025974,160.8228703,5195.778723,26913.02858,16959.55049,304.3478261,15235.39255,89.4333504,623.0024213,3773.594421,18590.92047,7265.647396,5766.608031,3242.410175,1796.178238,789.0247934,664.9782857,144.6681319,19.80445766,172.0268436,802.5584984,51.94722881,9354.820846,63.5053262,338.7499699,35.34346505,0.957446809,21.56537263,5400.01569,7.07047619,131.3571429,178.663325,68.34964123,94.78021978,43.42857143
6062,37,5311.490399,1473.267327,2638.253757,1198.795834,116.3206247,48334.34076,60.42857143,97.85730763,4184.411348,26397.14448,16533.96999,266.3043478,13433.23069,64.50930193,582.8087167,3131.455638,16131.29697,6907.668419,4270.347992,3147.537588,1345.752003,673.9586777,556.4575238,71.27032967,16.60917516,117.2606757,1089.474424,55.05936914,9870.11412,55.56716043,296.4062236,30.92553191,0.837765957,18.86970105,4865.991998,5.973333333,108.5885714,147.1345029,56.82322244,80.35714286,36.06349206
6063,37,3656.583359,890.5082508,1952.632061,1139.644724,170.6035829,36154.5894,27.46753247,85.02356237,2749.756028,24262.67402,13853.14794,190.2173913,10470.97952,33.72077146,321.5496368,2203.235794,12234.23117,6072.384138,2779.548757,2935.469453,842.8220961,498.6198347,394.8308571,38.82637363,13.85628881,52.57046758,1255.049638,81.26542031,9460.300342,41.45486572,221.1284525,23.07142857,0.625,14.07739602,3937.428415,4.368253968,76.47904762,99.69924812,40.44357469,59.2032967,25.58730159
6064,37,2379.457482,301.2013201,1058.544308,765.0210257,252.0280202,21836.1725,10.98701299,61.36134454,1105.07234,21518.81547,10019.57241,98.91304348,6177.643215,7.623826592,241.1622276,1042.446454,8305.222201,4746.536073,1250.523901,2500.171701,345.4188919,273.9669421,198.5699048,15.95604396,7.731804906,26.88256413,1010.774579,100.5573475,8180.713017,25.28452803,134.8726732,14.07193516,0.381205674,8.586213176,2670.118459,2.346666667,37.16920635,47.71929825,20.42400522,32.69230769,12.76190476
6065,37,1446.281621,16.36963696,1058.544308,327.30281,135.7073955,8088.775937,5.493506494,41.7096721,106.6297872,16853.28865,5512.44034,22.82608696,1629.489608,0,100.4842615,174.9416557,4376.213237,3129.001433,207.5105163,1875.128776,38.68691589,71.23140496,34.63428571,0.531868132,3.158263921,6.489880451,541.4970483,103.2777068,6406.582483,10.38821694,55.41280371,5.781492739,0.156619385,3.527668979,1299.191967,0.406349206,3.502857143,7.38512949,2.426614481,7.005494505,1.333333333
6066,37,730.1889668,0,275.6384522,51.26429554,19.38677079,844.4657473,0,21.65694513,0,8924.794909,1702.322002,0,26.8228742,0,0,1.029068563,958.2948693,1458.432871,0,876.1762435,0,0,2.308952381,0,0.922546209,1.81662354,161.6219809,44.19261013,3814.553565,1.078022513,5.750385291,0.599966228,0.016252955,0.366078856,286.9381031,0,0,0,0,0,0
6067,37,157.8786955,0,9.265158058,0,0,0.653891556,0,3.609490855,0,3304.882508,506.0051619,0,0,0,0,0,0,344.7204969,0.00E+00,94.87258687,0.00E+00,0,2.31E+00,0,0.022587997,0.311488206,19.95256344,2.739898252,971.4488635,0,0,0,0,0,0,0,0,0,0,0,0
6068,37,0,0,0,0,0,0,0,0,0,2440.776642,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0.003860411,0.182278452,2.758296344,1.009906901,22.98363627,0,0,0,0,0,0,0,0,0,0,0,0
6069,37,0,0,0,0,0,0,0,0,0,2373.066854,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0.003860411,0.17454591,2.16811013,0.853701884,0.30078948,0,0,0,0,0,0,0,0,0,0,0,0
6070,37,0,0,0,0,0,0,0,0,0,2282.787137,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0.003745517,0.159547739,2.295880732,0.821936431,0.502272608,0,0,0,0,0,0,0,0,0,0,0,0
6071,37,0,0,0,0,0,0,0,0,0,2169.93749,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0.003860411,0.158841675,2.146289251,0.865960364,0.117099532,0,0,0,0,0,0,0,0,0,0,0,0
6072,37,0,0,0,0,0,0,0,0,0,1921.668268,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0.00454977,0.156245181,1.835248198,0.735295624,0.069512717,0,0,0,0,0,0,0,0,0,0,0,0
6073,37,0,0,0,0,0,0,0,0,0,1518.633816,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0.004779556,0.22174972,3.998071441,0.702251025,0.004450889,0,0,0,0,0,0,0,0,0,0,0,0
6074,37,0,0,0,0,0,0,0,0,0,1080.132332,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0.004319983,0.222854369,4.056489053,0.752937176,0.007402586,0,0,0,0,0,0,0,0,0,0,0,0
6075,37,0,0,0,0,0,0,0,0,0,744.8076676,0,0,0,0,0,0,0,0,0,0,0,0,2.31E+00,0,0.004894449,0.236155708,4.028982275,0.6825735,0.459432371,0,0,0,0,0,0,0,0,0,0,0,0
6076,37,0,0,13.89773709,0,0,0,0,0,0,615.8366429,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0.004779556,0.227944864,4.066102709,0.697816654,0.02416345,0,0,0,0,0,0,0,0,0,0,0,0
6077,37,0,127.6831683,53.27465884,3.943407349,3.877354157,142.5483592,27.46753247,0,174.4851064,602.9395404,0,0,15.08786674,12.02218809,0,73.06386798,0,0,212.9713193,0,80.13718291,5.479338843,9.235809524,4.786813187,0.010294428,0.238080302,4.093933682,0.799188955,0.020993878,0,0,0,0,0,0,0.03047619,1.751428571,1.136173768,0.707762557,0.137362637,0.507936508
6078,37,0,700.620462,261.7407151,106.4719984,81.4244373,3671.252515,87.8961039,0,1386.187234,477.1927914,583.0787958,38.04347826,1153.383591,49.26164875,80.3874092,703.8828972,511.090597,26.5169613,944.7189293,0,516.7466622,76.7107438,110.8297143,20.74285714,0.187689485,1.006813424,10.20451565,1.985585994,0.018242765,3.136065491,16.72839357,1.745356299,0.047281324,1.064956673,59.77877148,1.340952381,33.86095238,37.49373434,15.46966732,16.34615385,10.66666667
6079,37,155.0594331,1414.336634,660.1425117,425.8879937,279.1694993,14667.05221,148.3246753,2.005272697,3105.188652,2411.758162,2097.743254,121.7391304,4833.146645,92.9520396,261.2590799,1826.5967,3066.543582,583.3731486,2167.938815,89.29184647,1063.890187,252.0495868,311.7085714,40.95384615,2.374267387,8.990896602,160.3113192,40.59844504,318.3779966,15.58232541,83.11920557,8.672239108,0.234929078,5.291503469,649.5959834,3.464126984,74.92222222,94.87050961,35.69145466,44.78021978,24.06349206
6080,37,1237.656202,1961.082508,1026.116255,910.9270977,511.8107487,28631.23036,203.2597403,14.43796342,4549.537589,10337.02763,6149.135577,213.0434783,9128.159377,106.1471241,562.7118644,2828.90948,4344.270074,1856.187291,3407.541109,926.4029071,1550.239987,465.7438017,507.9695238,72.33406593,7.952618092,36.78420386,653.8830947,206.4082053,2127.227469,34.30071631,182.9668047,19.08983452,0.51713948,11.64796361,1964.728956,5.262222222,108.1993651,144.5781119,52.5766471,69.78021978,34.98412698
6081,37,3191.405059,2321.214521,1280.908102,1313.154647,713.4331649,41287.75771,230.7272727,32.08436316,5505.974468,20645.03678,10686.4269,273.9130435,12030.05908,78.29083461,623.0024213,3551.315611,4599.815373,3367.654085,4587.07457,1863.967295,1854.208611,641.0826446,653.4335238,133.4989011,15.24416385,86.52809135,1466.465918,434.0625207,4585.764304,54.97914815,293.2696498,30.59827761,0.828900709,18.67002167,3455.212991,6.542222222,131.9409524,179.7994987,63.90084801,88.18681319,42.73015873
6082,37,5187.442853,2543.841584,1531.067369,1624.683828,849.1405604,48981.52378,269.1818182,45.7202175,6003.580142,25987.66148,13699.00067,311.9565217,13532.14003,71.54668032,723.4866828,3996.902299,6101.144002,4826.086957,5302.439771,2472.267999,2036.589786,734.231405,722.7020952,228.7032967,22.98364362,140.1170794,2332.063653,714.0752358,6947.813338,66.54338965,354.9556011,37.03427896,1.003250591,22.59704941,4646.803169,7.354920635,145.952381,201.6708438,70.87736464,99.58791209,47.3015873
6083,37,6540.688814,2563.485149,1637.616687,1695.66516,880.1593937,54524.68378,346.0909091,66.97610809,6171.602837,27596.57501,15954.24222,319.5652174,13636.07867,95.00460829,763.6803874,4087.460333,7698.302117,5754.180602,5340.665392,2829.435385,1956.452603,789.0247934,738.8647619,276.5714286,28.64958888,181.3269621,2920.942896,933.8716309,8785.923238,72.81552063,388.4123883,40.52499156,1.097813239,24.72696275,5332.266416,7.720634921,150.428254,211.0442774,73.506197,104.2582418,48.76190476
6084,37,7253.962207,2425.980198,1676.993609,1632.570643,907.3008728,57509.6877,346.0909091,97.85730763,5906.643972,27809.3772,16939.44433,311.9565217,13602.55008,137.5221027,683.2929782,3848.716426,6165.030326,6085.642618,4925.644359,3080.568703,1887.368825,783.5454545,667.2872381,264.3384615,31.24068266,206.9028747,3164.710402,1042.265803,9887.405841,74.77556156,398.8676343,41.61583924,1.127364066,25.39256067,5571.381502,7.588571429,145.952381,207.0676692,71.88845401,102.7472527,47.36507937
6085,37,7521.792137,2164.066007,1614.453792,1518.211829,922.8102894,56230.76487,362.5714286,143.5775251,5299.177305,27135.5036,15900.62578,289.1304348,12937.00751,139.8678955,643.0992736,3454.583166,5749.769216,6112.15958,4286.730402,3236.829434,1721.567757,734.231405,556.4575238,196.2593407,30.77636489,211.2581294,3152.629166,1043.782519,10442.47007,70.36546947,375.3433308,39.16143195,1.060874704,23.89496535,5240.605633,6.948571429,132.5247619,190.0250627,65.61969993,94.64285714,43.04761905
6086,37,7019.963426,1659.881188,1392.089998,1332.871684,833.6311438,50669.15512,291.1558442,105.4773439,4281.347518,26245.60352,14456.3329,251.0869565,11227.04928,112.0116061,643.0992736,2786.717669,5526.16708,5661.371237,3380.237094,3181.02203,1345.752003,602.7272727,415.6114286,148.9230769,26.44300808,174.3249118,2895.006836,941.7545479,9783.655517,62.52530574,333.5223469,34.7980412,0.942671395,21.23257367,4810.198478,5.800634921,109.5615873,158.780284,54.39660796,80.08241758,35.74603175
6087,37,6089.606827,1011.643564,1086.339782,1064.719984,666.904915,40023.13907,170.2987013,77.80458066,2801.455319,24794.6795,12197.74033,175,8747.609849,68.90766342,442.1307506,1836.887385,4599.815373,4799.569995,2331.762906,2963.373155,848.3487984,438.3471074,258.6026667,107.4373626,18.84527202,154.8943773,2302.574904,775.535962,8547.297494,48.21700693,257.1990512,26.83485309,0.726950355,16.37370885,3929.457912,4.144761905,77.06285714,113.6173768,38.42139596,58.51648352,25.20634921
6088,37,5040.841207,324.1188119,650.8773536,697.9831008,368.3486449,24716.02456,65.92207792,53.74130829,1117.997163,22179.79197,9416.38745,83.69565217,4873.380957,27.85628947,221.0653753,857.2141131,3162.373069,3765.408505,1130.386233,2511.333182,345.4188919,224.6528926,115.447619,33.50769231,12.83909361,103.1288799,1483.515968,521.9893698,6636.562367,24.69651575,131.7360994,13.74468085,0.372340426,8.3865338,2582.442928,2.153650794,37.16920635,57.66081871,19.10958904,31.59340659,12.31746032
6089,37,3411.307528,16.36963696,210.7823458,279.9819218,143.4621038,9611.732625,10.98701299,31.28225408,100.1673759,18275.1942,5331.484851,15.2173913,1168.471457,1.466120498,100.4842615,148.1858731,1501.328629,2505.852843,191.1281071,1757.933227,46.97696929,54.79338843,20.78057143,3.191208791,5.36441962,46.92682788,658.4913527,228.4672446,4150.012945,10.58422103,56.45832831,5.890577508,0.159574468,3.594228771,1303.177218,0.355555556,3.308253968,7.953216374,2.325505545,6.318681319,1.26984127
6090,37,1590.064005,0,50.95836932,43.37748084,15.50941663,1039.790195,0,7.62003625,0,9695.396781,1631.950423,0,25.14644456,0,0,0,255.5452985,1166.746297,0,781.3036566,0,0,2.308952381,0,0.799162432,10.57386982,154.5275641,46.52133764,2096.621123,0.980020466,5.227622992,0.545423843,0.014775414,0.33279896,326.7906174,0,0,0,0,0,0
6091,37,279.1069796,0,9.265158058,0,0,0,0,0.401054539,0,3508.011872,512.707217,0,0,0,0,0,0,251.9111323,0,72.54962526,0,0,2.308952381,0,0.015039516,1.039884561,16.15092979,3.548275738,426.1025775,0,0,0,0,0,0,0,0,0,0,0,0
6092,37,0,0,0,0,0,0,0,0,0,2698.718692,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0.004090197,0.22333267,2.509850043,2.023022327,9.69027988,0,0,0,0,0,0,0,0,0,0,0,0
6093,37,0,0,0,0,0,0,0,0,0,2640.681731,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0.003745517,0.207343732,2.216502607,1.60075499,2.036964687,0,0,0,0,0,0,0,0,0,0,0,0
6094,37,0,0,0,0,0,0,0,0,0,2640.681731,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0.003860411,0.219358212,2.10590192,1.318777966,4.44673887,0,0,0,0,0,0,0,0,0,0,0,0
6095,37,0,0,0,0,0,0,0,0,0,2337.599823,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0.003745517,0.200852496,2.043531611,0.996902253,0.343240654,0,0,0,0,0,0,0,0,0,0,0,0
6096,37,0,0,0,0,0,0,0,0,0,2047.415017,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0.003745517,0.217820814,1.880111926,0.877440698,0.072313976,0,0,0,0,0,0,0,0,0,0,0,0
6097,37,0,0,0,0,0,0,0,0,0,1676.623321,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0.003745517,0.219426541,2.706761661,1.229792058,0.078763787,0,0,0,0,0,0,0,0,0,0,0,0
6098,37,0,0,0,0,0,0,0,0,0,1389.662791,0,0,0,0,0,0,0,0,0,0,0,0,2.31E+00,0,0.003745517,0.19552285,2.588056076,0.840068322,0.217356928,0,0,0,0,0,0,0,0,0,0,0,0
6099,37,0,0,0,0,0,0,0,0,0,1112.375088,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0.003745517,0.200317254,2.604016491,0.817331506,0.081718942,0,0,0,0,0,0,0,0,0,0,0,0
6100,37,0,0,11.58144757,0,0,0,0,0,0,915.6942753,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0.003745517,0.164216874,2.523865282,0.775642014,0.12936282,0,0,0,0,0,0,0,0,0,0,0,0
6101,37,0,127.6831683,48.64207981,0,0,141.2405761,27.46753247,0,174.4851064,773.8261482,0,0,11.73500746,8.79672299,40.1937046,65.86038804,0,0,300.3441683,0,66.32042724,5.479338843,6.926857143,3.191208791,0.018222057,0.161529274,2.55648438,0.781952466,0.045650142,0,0,0,0,0,0,0.02031746,1.751428571,0.852130326,0.707762557,0.137362637,0.444444444
6102,37,0,700.620462,231.6289515,43.37748084,34.89618741,3525.275253,71.41558442,0,1421.730496,622.2851941,596.4829061,38.04347826,1082.973546,54.24645844,100.4842615,588.6272181,606.9200839,26.5169613,1458.034417,0,461.4796395,71.23140496,62.34171429,22.33846154,0.232555268,0.559487571,4.380772262,1.134847464,0.007093064,1.176024559,6.27314759,0.654508612,0.017730496,0.399358752,79.70502863,1.30031746,30.74730159,31.8128655,15.26744945,14.14835165,9.587301587
6103,37,163.5172204,1404.514851,683.3054068,169.566516,116.3206247,14937.14419,131.8441558,0.802109079,3156.887943,2511.710706,2550.131975,114.1304348,4574.976481,104.6810036,261.2590799,1538.457502,4312.326912,530.339226,3096.275335,66.96888485,953.3561415,246.5702479,187.0251429,51.05934066,0.966515826,9.094505834,49.20932551,11.44253449,143.1051125,4.116085958,21.95601657,2.290780142,0.062056738,1.397755633,589.8172119,3.321904762,69.86253968,85.21303258,35.48923679,40.7967033,22.0952381
6104,37,1037.488571,1977.452145,1160.461047,354.9066614,252.0280202,30156.00199,192.2727273,22.05799967,4556,9946.890279,7871.563744,197.826087,7781.986378,114.0641748,442.1307506,2566.496996,9071.858097,1776.636407,4750.898662,602.7199637,1459.049399,465.7438017,344.0339048,62.76043956,2.974147614,42.81637249,316.1550314,89.97753289,1229.614252,5.19410847,27.70640186,2.890746369,0.078309693,1.76383449,1713.658116,5.08952381,103.1396825,135.4887218,52.17221135,65.24725275,32.82539683
6105,37,2269.506248,2370.323432,1563.495422,571.7940656,496.3013321,46433.30499,263.6883117,58.15290822,5493.049645,17785.1043,13531.4493,258.6956522,10752.6197,74.18569722,763.6803874,3341.385625,13352.24185,3314.620162,6225.315488,1378.44288,1807.231642,630.1239669,503.351619,73.3978022,7.881384326,101.9231841,1042.082254,277.5954386,2905.873647,10.97622922,58.54937751,6.108747045,0.165484634,3.727348356,3136.392877,6.43047619,127.2704762,172.4143693,64.20417482,84.34065934,40.82539683
6106,37,3617.113685,2579.854785,2054.548799,839.9457654,736.6972898,60035.88365,274.6753247,87.02883506,5987.424113,22502.21953,17669.96834,296.7391304,12132.32129,62.16350913,763.6803874,3789.030449,17217.36449,4799.569995,7716.114723,2003.485805,1964.742657,706.8347107,625.7260952,137.221978,15.67864387,181.2405831,1740.100285,408.3879546,4641.09781,21.85445639,116.5759927,12.16295171,0.329491726,7.421416815,4100.823723,7.283809524,140.1142857,195.7059315,71.48401826,96.84065934,45.71428571
6107,37,5263.562938,2612.594059,2443.685438,1017.399096,705.6784566,67483.95951,263.6883117,105.0762893,6116.67234,24085.33886,19104.20813,311.9565217,12283.19995,58.93804403,743.5835351,3981.466271,18974.23841,5833.731486,8076.527725,2321.588008,1984.086115,723.2727273,678.832,267.5296703,21.69834521,234.7752725,2086.672326,510.2556697,5848.059908,13.23027629,70.57291039,7.363221884,0.199468085,4.492785964,4877.947752,7.639365079,145.5631746,204.7953216,74.11285062,102.4725275,47.42857143
