Time,Week,BE,BG,CZ,DK1,DK2,DELU,EE,SEM,EL,ES,FR,HR,IT,LV,LT,HU,NL,AT,PL,PT,RO,SL,SK,FI,SE1,SE2,SE3,SE4,GB,NO1,NO2,NO3,NO4,NO5,CH,ME,MK,AL,RS,BA,XK
7272,44,3052.224716,0,0,520.2516077,678.6934445,8843.445381,9.052904714,1117.857143,12.25025227,5.304886839,1213.420787,0,174.974773,14.41545337,85.33948393,0,3622.966714,0,1136.283696,0.762865792,0,0,0,10.63773966,0,59.70967277,41.85353899,156.4734035,22443.54147,0,10.32146461,0,0,0,0,0,0,0,0,0,0
7273,44,3049.201215,0,0,905.6871842,466.6017431,8842.068612,7.092403056,1112.217097,11.60443996,6.458123108,1132.694248,0,159.2330979,14.1271443,84.04209312,0,3629.184265,0,1137.98472,1.398587286,0,0,0,9.451059536,0,50.36961222,35.30661669,131.9971169,22268.71015,0,8.706933833,0,0,0,0,0,0,0,0,0,0
7274,44,3041.642461,0,0,1078.52825,339.3467222,8557.077456,5.304886839,1098.680986,10.85771948,6.977079429,1072.149344,0,142.2805247,15.13622603,78.99668445,0,3640.375856,0,1173.706213,3.305751766,0,0,0,8.857719475,0,44.69886118,31.33169958,117.1365143,22397.26259,0,7.726683004,0,0,0,0,0,0,0,0,0,0
7275,44,3038.61896,0,0,1123.466927,527.872679,8980.204422,3.921003316,1062.584691,10.47426842,6.688770362,1041.876892,0,120.4843592,16.57777137,73.2305031,0,3635.401816,0,1211.12873,6.865792129,0,0,0,8.264379415,0,40.3624045,28.29205709,105.7725241,22553.23955,0,6.977079429,0,0,0,0,0,0,0,0,0,0
7276,44,3041.642461,0,0,661.9812816,678.6934445,9180.753755,3.402046994,941.8877036,10.7568113,6.861755802,1004.036327,0,102.320888,19.46086204,68.18509442,0,4254.669852,0,1221.334871,12.46014127,0,0,0,7.501513623,0,38.36096295,26.88914516,100.5276056,22356.12581,0,6.631108548,0,0,0,0,0,0,0,0,0,0
7277,44,3038.61896,0,0,428.6458429,711.6854869,9243.6262,3.575032435,778.3263659,11.18062563,7.957330258,1021.695257,0,98.68819374,22.48810725,65.01369468,0,4481.610448,0,1241.747153,17.92734612,0,0,0,6.187689203,0,37.69381577,26.42150786,98.77929941,22042.45786,0,6.515784921,0,0,0,0,0,0,0,0,0,0
7278,44,3043.154212,0,0,634.3267111,589.143615,9331.280484,3.921003316,628.3011388,11.76589304,8.303301139,1152.875883,0,84.15741675,24.07380712,64.86954015,0,4458.60551,0,1226.437941,22.88597376,0,0,0,4.958627649,0,36.02594782,25.25241459,94.40853395,21341.41857,0,6.227475854,0,0,0,0,0,0,0,0,0,0
7279,44,3041.642461,0,0,824.4518833,772.9564229,9424.900768,4.036326942,545.9564653,12.00807265,6.804093989,1142.785066,0,60.84762866,25.22704339,65.87862188,0,4487.827998,0,1199.221566,26.70030272,0,0,0,4.026236125,0,33.69093268,23.61568401,88.2894623,21475.11311,0,5.82384316,0,0,0,0,0,0,0,0,0,0
7280,44,3020.477951,0,0,952.3542719,702.2591891,9365.699706,3.517370621,491.8120225,12.37134208,4.728268704,1087.28557,0,42.07870838,24.50627072,66.31108548,0,4492.180283,0,1190.716448,28.8617558,0,0,0,3.009081736,0,31.02234395,21.74513478,81.29623757,21497.39553,0,5.362548652,0,0,0,0,0,0,0,0,0,0
7281,44,3009.895696,0,0,983.4656638,395.9045093,9345.966019,2.652443419,407.2113305,11.92734612,2.652443419,943.4914228,0,31.18062563,22.19979818,69.77079429,0,4505.23714,0,1151.592908,25.30171544,0,0,0,1.90716448,0,27.35303445,19.17312959,71.68055355,20181.01858,0,4.728268704,0,0,0,0,0,0,0,0,0,0
7282,44,3018.9662,0,0,1266.925011,254.5100417,9434.53815,1.787516217,356.4509154,11.52371342,0.230647254,779.5156408,0,25.42885974,18.16347124,76.69021191,0,4480.988692,0,1071.644803,19.580222,0,0,0,1.356205853,0,24.68444573,17.30258037,64.68732882,19695.94738,0,4.266974196,0,0,0,0,0,0,0,0,0,0
7283,44,3012.919197,0,0,1410.383096,452.4622963,9356.98017,1.037912642,346.2988323,11.66498486,0.749603575,643.2896065,0,21.79616549,13.6946807,85.62779299,0,4448.035674,0,976.3874874,16.91019173,0,0,0,1.144298688,0,23.68372495,16.60112441,62.06486954,19807.35949,0,4.093988756,0,0,0,0,0,0,0,0,0,0
7284,44,3021.989702,0,0,1448.40813,688.1197423,9351.014172,0.518956321,304.562491,11.98789102,0.403632694,529.7679112,0,23.61251261,9.802508289,89.80827447,0,4423.165472,0,882.831195,14.11301715,0,0,0,1.059535822,0,22.68300418,15.89966844,59.44241026,10380.18078,0,3.921003316,0,0,0,0,0,0,0,0,0,0
7285,44,3026.524954,0,0,1476.062701,815.3747632,9012.787952,0.403632694,263.9541589,12.69424823,0.115323627,443.9959637,0,28.15338042,6.919417616,89.0875018,0,4346.6896,0,772.2646677,10.68012109,0,0,0,0.762865792,0,20.34798904,14.26293787,53.32333862,7399.478274,0,3.517370621,0,0,0,0,0,0,0,0,0,0
7286,44,3029.548455,0,0,1465.692237,655.1276999,8573.598682,0.634279948,225.6018452,13.44096872,0.057661813,370.8375378,0,29.96972755,6.198644947,84.04209312,0,4369.072782,0,637.8838114,8.137235116,0,0,0,0.381432896,0,18.01297391,12.62620729,47.20426697,13986.50515,0,3.113737927,0,0,0,0,0,0,0,0,0,0
7287,44,3023.501452,0,0,1431.124024,961.4823797,7249.147029,1.153236269,134.2330979,13.82441978,0.115323627,385.9737639,0,32.08879919,6.342799481,78.85252991,0,4433.735308,0,527.3172841,6.357214934,0,0,0,0.127144299,0,15.67795877,10.98947672,41.08519533,12771.25611,0,2.710105233,0,0,0,0,0,0,0,0,0,0
7288,44,3038.61896,0,0,1391.370579,1051.032209,7000.869709,1.729854404,69.93657201,14.1876892,0.288309067,464.1775984,0,29.96972755,6.486954015,72.94219403,0,4397.05176,0,413.3487098,5.721493441,0,0,0,0.169525732,0,13.34294364,9.352746144,34.96612368,12099.35537,0,2.306472539,0,0,0,0,0,0,0,0,0,0
7289,44,3005.360444,0,0,1344.703491,923.7771883,6589.215816,1.960501658,20.30416607,14.42986882,1.845178031,575.1765893,0,26.94248234,6.631108548,64.29292201,0,4268.970218,0,292.5760415,6.102926337,0,0,0,0.381432896,0,9.673634136,6.780740954,25.35043967,5421.484776,0,1.67219259,0,0,0,0,0,0,0,0,0,0
7290,44,3015.942699,0,0,935.0701654,735.2512315,5953.607521,1.729854404,50.76041517,14.00605449,3.113737927,630.6760848,0,30.27245207,7.784344818,54.92287732,0,4375.290333,0,205.8238432,7.882946519,0,0,0,0.720484359,0,4.670030272,3.27346115,12.23814329,7958.252866,0,0.807265388,0,0,0,0,0,0,0,0,0,0
7291,44,2994.778189,0,0,648.1539963,820.0879121,5857.692623,1.268559896,230.1138821,13.46115035,4.151650569,618.0625631,0,35.41876892,9.946662823,46.85022344,0,4253.426342,0,159.8962087,8.518668012,0,0,0,1.059535822,0,2.335015136,1.636730575,6.119071645,8076.521109,0,0.403632694,0,0,0,0,0,0,0,0,0,0
7292,44,2878.373383,0,0,452.8435921,476.0280409,5853.562316,0.807265388,517.7562347,12.65388496,5.708519533,547.4268416,0,44.50050454,12.10898083,40.65157849,0,4213.012263,0,147.9890443,6.611503532,0,0,0,1.356205853,0,4.670030272,3.27346115,12.23814329,4273.083006,0,0.807265388,0,0,0,0,0,0,0,0,0,0
7293,44,2793.715342,0,0,326.6696141,461.8885942,4912.770255,0.403632694,804.2705781,11.58425832,8.764595647,431.382442,0,55.70131181,12.25313536,37.33602422,0,4076.226151,0,170.1023497,5.467204844,0,0,0,1.949545913,0,9.006486954,6.313103647,23.60213349,7867.409144,0,1.556868964,0,0,0,0,0,0,0,0,0,0
7294,44,2802.785846,0,0,238.5206706,306.3546798,3631.457359,0.230647254,955.4238143,10.59535822,11.9936572,290.110999,0,66.59939455,10.66743549,34.74124261,0,3802.653926,0,204.1228197,4.958627649,0,0,0,3.178607467,0,14.01009082,9.820383451,36.71442987,7730.286545,0,2.421796165,0,0,0,0,0,0,0,0,0,0
7295,44,2786.156588,0,0,247.1627239,320.4941266,2681.945761,0.115323627,993.776128,9.667003027,13.49286435,181.6347124,0,75.98385469,9.225890154,31.56984287,0,3468.77146,0,251.7514776,4.450050454,0,0,0,4.53481332,0,17.67940032,12.39238864,46.33011388,7512.604418,0,3.056076114,0,0,0,0,0,0,0,0,0,0
7296,44,2524.623713,0,0,338.7684887,259.2231906,1819.170602,0.115323627,1034.38446,8.39556004,13.55052616,116.0443996,0,84.46014127,8.793426553,29.83998847,0,2575.931199,0,301.081159,5.467204844,0,0,0,5.424823411,0,23.68372495,16.60112441,62.06486954,8765.562171,0,4.093988756,0,0,0,0,0,0,0,0,0,0
7297,44,1974.346448,0,0,347.410542,202.6654036,804.9508666,0.057661813,1109.961078,7.103935419,13.60818798,85.77194753,0,92.33097881,9.370044688,30.70491567,0,2156.246536,0,333.4006054,8.010090817,0,0,0,5.551967709,0,37.36024218,26.1876892,97.90514632,9053.51963,0,6.458123108,0,0,0,0,0,0,0,0,0,0
7298,44,1886.664906,0,0,271.3604731,174.38651,500.2260231,0.057661813,1117.857143,6.458123108,14.81908606,88.29465187,0,97.47729566,10.95574456,32.29061554,0,1801.224399,0,369.1220989,11.06155399,0,0,0,5.806256307,0,53.03820095,37.17716592,138.9903416,10112.79171,0,9.168228341,0,0,0,0,0,0,0,0,0,0
7299,44,1732.466332,0,0,274.8172944,193.2391057,431.3875796,0.17298544,1091.912931,6.276488396,16.43361684,123.6125126,0,99.89909183,13.40637163,32.14646101,0,1992.724956,0,386.1323339,14.87588295,0,0,0,6.526740666,0,67.71543895,47.46518668,177.4530777,12522.7214,0,11.70534813,0,0,0,0,0,0,0,0,0,0
7300,44,1779.330605,0,0,82.96371153,122.5418719,187.6994894,0.17298544,1068.224737,6.881937437,18.16347124,181.6347124,0,97.47729566,16.43361684,30.12829753,0,1918.114349,0,345.3077699,19.7073663,0,0,0,7.120080727,0,82.05910336,57.51938878,215.0416607,14253.89421,0,14.18480611,0,0,0,0,0,0,0,0,0,0
7301,44,1811.07737,0,0,29.38298117,146.1076165,187.2405665,0.115323627,1046.792562,7.043390515,21.16188554,234.6115035,0,92.93642785,18.45178031,28.2542886,0,2206.608696,0,250.0504541,24.66599395,0,0,0,7.374369324,0,92.73345827,65.0015857,243.0145596,15234.3208,0,16.02998414,0,0,0,0,0,0,0,0,0,0
7302,44,2344.725376,0,0,24.1977492,216.8048503,396.0505119,0.403632694,1027.616405,6.034308779,24.21796165,259.8385469,0,87.18466196,20.90240738,26.81274326,0,2695.929925,0,170.1023497,36.87184662,0,0,0,7.75580222,0,96.40276777,67.57359089,252.6302436,15625.12021,0,16.66426409,0,0,0,0,0,0,0,0,0,0
7303,44,2527.647214,0,0,10.37046394,202.6654036,1125.279091,1.960501658,1010.696266,3.935418769,26.75508145,280.0201816,0,80.22199798,24.07380712,24.65042526,0,2398.109253,0,105.4634568,58.2320888,0,0,0,8.857719475,0,94.06775263,65.93686031,246.511172,18011.05344,0,16.2606314,0,0,0,0,0,0,0,0,0,0
7304,44,2255.532083,0,0,55.30914102,174.38651,1991.725633,3.344385181,991.5201096,2.038345106,28.94623036,312.815338,0,72.04843592,20.03748018,21.04656191,0,2672.303233,0,56.13377541,48.95055499,0,0,0,9.747729566,0,91.73273749,64.30012974,240.3921003,21094.5979,0,15.8569987,0,0,0,0,0,0,0,0,0,0
7305,44,2117.962767,0,0,160.7421911,169.6733611,3857.706376,3.402046994,953.1677959,0.706357215,31.02205564,365.7921292,0,62.9667003,10.52328096,17.58685311,0,3626.697245,0,27.21637596,19.3259334,0,0,0,10.55297679,0,90.06486954,63.13103647,236.0213349,22210.43305,0,15.56868964,0,0,0,0,0,0,0,0,0,0
7306,44,2485.318194,0,0,420.0037896,179.099659,5645.211294,4.439959637,1008.440248,0.34308779,33.61683725,426.3370333,0,50.85771948,6.342799481,15.13622603,0,3956.227425,0,30.61842295,14.74873865,0,0,0,12.79919273,0,97.40348854,68.27504685,255.2527029,11240.62509,0,16.83724953,0,0,0,0,0,0,0,0,0,0
7307,44,2777.086084,0,0,731.1177079,61.27093596,7080.722303,6.112152227,1090.784921,0.38345106,34.19345538,451.5640767,0,38.74873865,4.036326942,13.40637163,0,4196.224877,0,39.12354044,23.01311806,0,0,0,15.59636731,0,99.07135649,69.44414012,259.6234684,21370.55713,0,17.1255586,0,0,0,0,0,0,0,0,0,0
7308,44,2864.767626,0,0,997.292949,9.42629784,7898.06409,7.842006631,1084.016866,0.827447023,32.34827735,466.7003027,0,30.57517659,3.459708808,10.37912642,0,4290.731645,0,37.42251694,30.64177598,0,0,0,18.56306761,0,97.40348854,68.27504685,255.2527029,21648.23039,0,16.83724953,0,0,0,0,0,0,0,0,0,0
7309,44,2905.584896,0,0,1059.515733,75.41038272,8138.998642,9.225890154,1085.144875,1.876892028,28.36961222,471.7457114,0,26.03430878,4.180481476,8.64927202,0,4293.84042,0,52.73172841,32.42179617,0,0,0,20.68213925,0,98.07063572,68.74268416,257.0010091,21973.89656,0,16.95257316,0,0,0,0,0,0,0,0,0,0
7310,44,2991.754687,0,0,1120.010106,136.6813187,8363.870891,10.09081736,1079.504829,3.148335015,22.08447456,484.3592331,0,25.42885974,6.486954015,9.946662823,0,4291.975155,0,79.94810437,34.83753784,0,0,0,20.80928355,0,103.4078132,72.48378261,270.9874586,22524.10099,0,17.87516217,0,0,0,0,0,0,0,0,0,0
7311,44,3021.989702,0,0,1149.393087,325.2072755,8577.270066,12.16664264,1111.089088,4.500504541,16.14530777,494.4500505,0,29.36427851,8.360962952,14.41545337,0,4315.601847,0,151.3910912,30.76892028,0,0,0,20.80928355,0,105.4092547,73.88669454,276.2323771,22659.50956,0,18.22113305,0,0,0,0,0,0,0,0,0,0
7312,44,2993.266438,0,0,1201.245407,532.585828,8701.638187,15.22271875,1117.857143,5.368314834,9.860170102,466.7003027,0,40.26236125,11.96482629,23.49718899,0,4377.777353,0,301.081159,28.8617558,0,0,0,21.74167508,0,103.7413868,72.71760127,271.8616116,22762.35151,0,17.93282399,0,0,0,0,0,0,0,0,0,0
7313,44,3044.665963,0,0,1334.333027,659.8408488,9314.300335,18.16347124,1114.473115,5.832492432,3.978665129,353.1786075,0,59.33400605,17.01023497,37.76848782,0,4430.626533,0,486.4927202,33.18466196,0,0,0,21.86881937,0,98.7377829,69.21032146,258.7493153,21996.17899,0,17.06789679,0,0,0,0,0,0,0,0,0,0
7314,44,3059.78347,0,0,1565.940055,744.6775294,10099.97644,21.91148912,1089.656912,5.95358224,2.883090673,206.8617558,0,80.82744702,21.62318005,51.60732305,0,4397.673515,0,663.3991639,37.38042381,0,0,0,24.19979818,0,93.06703186,65.23540435,243.8887127,20739.79317,0,16.08764596,0,0,0,0,0,0,0,0,0,0
7315,44,3035.595458,0,0,1742.237942,942.629784,10531.36402,24.33328528,1041.152515,5.973763875,5.189563212,88.29465187,0,98.68819374,24.50627072,60.25659507,0,4433.735308,0,792.6769497,33.05751766,0,0,0,26.82744702,0,85.06126568,59.62375667,222.9090385,19661.66673,0,14.70376243,0,0,0,0,0,0,0,0,0,0
7316,44,3074.900977,0,0,1709.39814,1277.263357,10820.02656,26.1208015,1026.488396,5.771947528,9.225890154,35.31786075,0,110.4944501,25.94781606,65.87862188,0,4436.222328,0,889.635289,21.23309788,0,0,0,25.8950555,0,99.07135649,69.44414012,259.6234684,20013.04339,0,17.1255586,0,0,0,0,0,0,0,0,0,0
7317,44,3034.083707,0,0,1754.336817,1484.64191,10887.02931,26.35144875,1060.328672,5.489404642,18.22113305,27.74974773,0,117.457114,26.81274326,69.05002162,0,4111.666189,0,986.5936284,21.61453078,0,0,0,28.39556004,0,120.4200663,84.40853395,315.5692663,19783.36304,0,20.81591466,0,0,0,0,0,0,0,0,0,0
7318,44,2638.005017,0,0,1863.226688,1470.502463,10705.29582,26.00547787,1081.760848,5.327951564,28.71558311,30.27245207,0,120.4843592,26.66858873,67.60847629,0,3839.337474,0,1003.603863,29.62462159,0,0,0,31.31987891,0,153.1102782,107.322762,401.2362693,20038.75388,0,26.46677238,0,0,0,0,0,0,0,0,0,0
7319,44,2334.143121,0,0,1742.237942,1248.984464,10451.51142,26.46677238,1100.937004,5.26740666,36.61525155,35.31786075,0,120.4843592,27.3893614,64.86954015,0,3892.186654,0,1003.603863,36.99899092,0,0,0,32.63370333,0,176.126856,123.4562491,461.5528326,19841.64014,0,30.44543751,0,0,0,0,0,0,0,0,0,0
7320,44,2542.764721,0,0,1840.75735,909.6377416,10332.19145,26.75508145,1117.857143,5.126135217,41.86247657,83.24924319,0,118.0625631,29.26337033,64.72538561,0,3693.225036,0,1022.315122,41.06760848,0,0,0,33.69323915,0,197.1419922,138.1868243,516.6244774,19743.94029,0,34.07813176,0,0,0,0,0,0,0,0,0,0
7321,44,2411.242408,0,0,1540.013895,970.9086775,8955.881506,27.04339051,1093.04094,5.025227043,44.91855269,146.3168517,0,112.3107972,33.58800634,67.75263082,0,3547.112598,0,1083.551968,41.06760848,0,0,0,32.42179617,0,212.1528038,148.7086637,555.9613666,19867.35063,0,36.67291336,0,0,0,0,0,0,0,0,0,0
7322,44,2276.696594,0,0,1574.582108,1102.876847,7897.605167,27.15871414,1033.256451,4.8839556,43.01571284,110.9989909,0,103.8345106,39.06587862,72.07726683,0,2847.638159,0,1127.778579,38.3975782,0,0,0,33.35418769,0,228.1643362,159.9319591,597.920715,20093.60292,0,39.44068041,0,0,0,0,0,0,0,0,0,0
7323,44,1658.390547,0,0,1346.431902,1494.068208,8552.029303,27.73533228,968.959925,4.722502523,39.55600404,63.06760848,0,92.63370333,44.83205997,77.41098458,0,2715.204332,0,1190.716448,38.01614531,0,0,0,34.41372351,0,260.1874009,182.3785498,681.8394118,19814.21562,0,44.9762145,0,0,0,0,0,0,0,0,0,0
7324,44,2077.145498,0,0,1349.888723,1385.665782,7250.523797,28.71558311,965.5758974,4.621594349,38.74873865,60.54490414,0,82.94651867,50.45408678,85.19532939,0,3672.707119,0,1282.571717,40.55903128,0,0,0,35.04944501,0,270.8617558,189.8607467,709.8123108,11187.49008,0,46.82139253,0,0,0,0,0,0,0,0,0,0
7325,44,2860.232374,0,0,1356.802366,1319.681698,6166.08885,30.44543751,1091.912931,4.500504541,37.30719331,78.20383451,0,77.19475277,57.3735044,93.12382874,0,3634.780061,0,1359.117774,39.79616549,0,0,0,35.72754793,0,275.5317861,193.1342079,722.0504541,20962.61739,0,47.62865792,0,0,0,0,0,0,0,0,0,0
7326,44,2709.057301,0,0,1410.383096,1060.458507,8009.123445,32.80957186,1116.729134,4.19778002,36.49992792,60.54490414,0,70.83753784,64.29292201,99.03416462,0,4226.690874,0,1410.148479,37.76185671,0,0,0,36.44803229,0,287.2068618,201.3178607,752.6458123,21015.7524,0,49.64682139,0,0,0,0,0,0,0,0,0,0
7327,44,2822.438606,0,0,1330.876206,862.5062524,9944.860478,34.53942626,1115.601124,3.612512614,37.19186968,35.31786075,0,63.57214934,70.77987603,102.2055644,0,4341.093805,0,1445.869973,39.54187689,0,0,0,36.87184662,0,300.5498054,210.6706069,787.611936,11033.22716,0,51.95329393,0,0,0,0,0,0,0,0,0,0
7328,44,2931.284658,0,0,1239.270441,650.414551,9913.653717,34.53942626,1087.400894,2.663975782,38.86406227,22.70433905,0,54.49041372,75.24866657,104.2237278,0,4169.489409,0,1466.282255,43.99192735,0,0,0,37.25327952,0,306.2205564,214.645524,802.4725386,21176.87145,0,52.93354476,0,0,0,0,0,0,0,0,0,0
7329,44,2972.101928,0,0,1384.456936,688.1197423,10124.75828,34.36644082,1058.072654,1.796165489,39.95963673,15.13622603,0,47.83047427,79.28499351,108.1159002,0,4179.43749,0,1476.488396,43.61049445,0,0,0,37.76185671,0,308.221998,216.0484359,807.7174571,21128.87855,0,53.27951564,0,0,0,0,0,0,0,0,0,0
7330,44,3005.360444,0,0,1695.570854,739.9643804,10517.59633,35.17370621,1076.120801,1.02926337,38.74873865,2.522704339,0,40.26236125,84.90702033,115.7560905,0,4346.067845,0,1449.27202,37.25327952,0,0,0,38.05852674,0,310.5570131,217.6851665,813.8365288,21295.1397,0,53.68314834,0,0,0,0,0,0,0,0,0,0
7331,44,3044.665963,0,0,1909.893776,706.972338,10646.09476,36.8458988,1089.656912,0.403632694,35.51967709,5.045408678,0,33.90514632,89.5199654,118.4950267,0,4349.798376,0,1427.158714,36.10898083,0,0,0,38.3975782,0,308.221998,216.0484359,807.7174571,21625.94797,0,53.27951564,0,0,0,0,0,0,0,0,0,0
7332,44,3053.736467,0,0,1934.091525,678.6934445,10618.10046,37.88381145,1112.217097,0.363269425,31.36802652,7.568113017,0,29.36427851,91.97059248,118.0625631,0,4420.678452,0,1393.138244,39.54187689,0,0,0,38.5247225,0,307.8884244,215.8146173,806.843304,21811.06348,0,53.22185383,0,0,0,0,0,0,0,0,0,0
7333,44,3056.759968,0,0,1902.980133,956.7692308,10668.12306,37.65316419,1117.857143,1.06962664,25.60184518,5.045408678,0,23.91523713,93.55629235,117.1976359,0,4416.326167,0,1354.014704,40.17759839,0,0,0,38.60948537,0,308.8891452,216.5160732,809.4657633,22016.74738,0,53.39483927,0,0,0,0,0,0,0,0,0,0
7334,44,3046.177713,0,0,1878.782384,890.7851459,10785.14841,37.94147326,1117.857143,1.816347124,23.64134352,2.522704339,0,19.37436932,96.43938302,115.4677815,0,4433.735308,0,1301.282975,38.7790111,0,0,0,39.07568113,0,310.8905867,217.9189852,814.7106819,22188.15063,0,53.74081015,0,0,0,0,0,0,0,0,0,0
7335,44,3043.154212,0,0,1934.091525,1102.876847,10867.75454,40.59391668,1111.089088,2.381432896,22.66109269,2.522704339,0,20.58526741,103.7912642,114.7470088,0,4446.170409,0,1257.056364,36.74470232,0,0,0,39.71140262,0,312.5584547,219.0880784,819.0814473,21973.89656,0,54.02911922,0,0,0,0,0,0,0,0,0,0
7336,44,3065.830473,0,0,1973.84497,1084.024252,11220.6663,43.99596367,1081.760848,2.119071645,21.04656191,10.09081736,0,29.06155399,113.5937725,120.3690356,0,4435.600573,0,1297.880928,34.58324924,0,0,0,40.30474268,0,314.2263226,220.2571717,823.4522128,21812.77751,0,54.31742828,0,0,0,0,0,0,0,0,0,0
7337,44,3073.389226,0,0,1985.943845,1390.378931,11415.70856,47.05203979,1081.760848,1.37235116,19.54735476,37.84056509,0,42.3814329,120.9456537,124.4053625,0,4417.569677,0,1374.426986,32.16750757,0,0,0,40.60141271,0,315.8941906,221.426265,827.8229782,21459.68682,0,54.60573735,0,0,0,0,0,0,0,0,0,0
7338,44,3074.900977,0,0,1985.943845,1541.199697,11346.87011,48.49358512,1107.70506,0.746720484,20.87357647,65.59031282,0,55.70131181,125.7027534,126.7118351,0,4426.896003,0,1406.746432,33.05751766,0,0,0,40.89808274,0,315.8941906,221.426265,827.8229782,22088.73674,0,54.60573735,0,0,0,0,0,0,0,0,0,0
7339,44,3073.389226,0,0,1947.91881,1673.167867,11451.96347,49.41617414,1117.857143,0.34308779,24.90990342,78.20383451,0,63.57214934,128.0092259,127.1442987,0,4412.595636,0,1415.25155,34.32896065,0,0,0,41.19475277,0,314.2263226,220.2571717,823.4522128,22145.29981,0,54.31742828,0,0,0,0,0,0,0,0,0,0
7340,44,3068.853974,0,0,1965.202917,1748.578249,11421.67455,50.85771948,1115.601124,0.121089808,28.31195041,65.59031282,0,64.78304743,129.0183076,125.4144443,0,4420.056697,0,1359.117774,33.94752775,0,0,0,41.44904137,0,310.8905867,217.9189852,814.7106819,21793.92315,0,53.74081015,0,0,0,0,0,0,0,0,0,0
7341,44,3062.806971,0,0,1965.202917,1725.012505,11470.77931,51.60732305,1111.089088,0.100908174,31.71399741,45.4086781,0,64.17759839,129.3066167,124.261208,0,4410.730371,0,1360.818798,32.93037336,0,0,0,41.6185671,0,309.5562923,216.9837105,811.2140695,21673.94088,0,53.51016289,0,0,0,0,0,0,0,0,0,0
7342,44,3062.806971,0,0,1968.659738,1668.454718,11429.47624,51.66498486,1063.7127,0.100908174,33.78982269,32.79515641,0,64.48032291,128.1533804,123.5404353,0,4398.917025,0,1374.426986,32.29465187,0,0,0,41.70332997,0,306.8877036,215.1131613,804.2208447,11187.49008,0,53.04886839,0,0,0,0,0,0,0,0,0,0
7343,44,3073.389226,0,0,1966.931328,1729.725654,11430.85301,51.54966124,924.9675652,0.080726539,34.48176445,30.27245207,0,65.69122099,126.7118351,117.774254,0,4380.264373,0,1335.303445,32.16750757,0,0,0,41.7457114,0,303.8855413,213.0087934,796.3534669,21737.36008,0,52.52991207,0,0,0,0,0,0,0,0,0,0
7344,44,3044.665963,0,0,1951.375632,1748.578249,11395.05702,51.8379703,880.9752054,0.060544904,34.53942626,40.36326942,0,65.38849647,125.1261352,113.0171544,0,4206.794713,0,1326.798328,32.67608476,0,0,0,41.7457114,0,302.2176733,211.8397002,791.9827015,20972.90159,0,52.241603,0,0,0,0,0,0,0,0,0,0
7345,44,3040.13071,0,0,725.9324759,1753.291398,11287.21013,52.58757388,838.1108548,0.080726539,34.53942626,52.97679112,0,63.87487386,123.9728989,115.611936,0,4028.972766,0,1381.23108,33.56609485,0,0,0,41.66094854,0,310.2234395,217.4513478,812.9623757,20707.22655,0,53.62548652,0,0,0,0,0,0,0,0,0,0
7346,44,2990.242936,0,0,686.1790308,1753.291398,11106.39448,53.33717745,805.3985873,0.100908174,34.82773533,75.68113017,0,61.75580222,127.7209168,118.3508721,0,4113.531454,0,1442.467926,34.32896065,0,0,0,41.6185671,0,313.5591754,219.7895344,821.7039066,20031.89775,0,54.20210466,0,0,0,0,0,0,0,0,0,0
7347,44,2994.778189,0,0,613.5857832,1753.291398,11114.6551,53.62548652,835.8548364,0.141271443,35.34669165,113.5216953,0,56.30676085,129.7390803,115.611936,0,4131.562351,0,1456.076114,35.72754793,0,0,0,41.6185671,0,317.8956321,222.8291769,833.0678968,18494.4106,0,54.95170823,0,0,0,0,0,0,0,0,0,0
7348,44,2931.284658,0,0,651.6108176,1739.151951,10874.63839,54.14444284,917.0715006,0.161453078,35.86564797,204.3390515,0,49.94954591,132.3338619,119.0716448,0,3946.901099,0,1452.674067,36.99899092,0,0,0,41.7457114,0,321.5649416,225.4011821,842.6835808,18799.50839,0,55.58598818,0,0,0,0,0,0,0,0,0,0
7349,44,2870.814629,0,0,1839.028939,1734.438803,10524.9391,54.43275191,989.2640911,0.141271443,37.2495315,330.4742684,0,45.10595358,133.3429436,121.0898083,0,3940.683548,0,1425.457691,36.74470232,0,0,0,41.91523713,0,326.9021191,229.1422805,856.6700303,19383.99347,0,56.50857719,0,0,0,0,0,0,0,0,0,0
7350,44,2843.603116,0,0,1864.955099,1748.578249,9679.603009,54.3750901,1020.848349,0.161453078,39.44068041,401.1099899,0,42.3814329,134.3520254,122.5313536,0,3989.180443,0,1406.746432,35.72754793,0,0,0,42,0,329.5707078,231.0128298,863.663255,19826.21385,0,56.9698717,0,0,0,0,0,0,0,0,0,0
7351,44,2937.331661,0,0,1858.041456,1739.151951,9743.3933,55.52832637,1037.768488,0.161453078,41.63182932,443.9959637,0,40.26236125,135.9377252,126.7118351,0,4045.138398,0,1461.179184,35.21897074,0,0,0,42,0,329.9042814,231.2466484,864.5374081,19985.61887,0,57.02753352,0,0,0,0,0,0,0,0,0,0
7352,44,2955.47267,0,0,1673.101516,1729.725654,9954.038937,55.81663543,1056.944645,0.141271443,42.61208015,469.2230071,0,32.69424823,137.235116,127.4326078,0,4125.3448,0,1473.086349,34.83753784,0,0,0,41.83047427,0,330.5714286,231.7142857,866.2857143,20928.33674,0,57.14285714,0,0,0,0,0,0,0,0,0,0
